# Data from Open Admin Data (https://openadmindata.org/ng/) — CC-BY-4.0. Please cite: https://github.com/open-admin-data/nigeria-administrative-divisions
id,level,level_name.local,level_name.en,name.local,name.en,name.slug,code.id,code.iso,parent.id,parent.name.local,parent.name.en,children_count.state,children_count.lga,children_count.ward,zip_codes,geo.lat,geo.lon,source_url
NG032012,2,Local Government Area,Local Government Area,Mikang,Mikang,mikang-ng032012,NG032012,,NG032,Plateau,Plateau,,,10,,9.012,9.576,
NG032013,2,Local Government Area,Local Government Area,Pankshin,Pankshin,pankshin-ng032013,NG032013,,NG032,Plateau,Plateau,,,12,,9.325,9.388,
NG032014,2,Local Government Area,Local Government Area,Qua'an Pan,Qua'an Pan,quaan-pan-ng032014,NG032014,,NG032,Plateau,Plateau,,,11,,8.778,9.129,
NG032015,2,Local Government Area,Local Government Area,Riyom,Riyom,riyom-ng032015,NG032015,,NG032,Plateau,Plateau,,,10,,9.556,8.705,
NG032016,2,Local Government Area,Local Government Area,Shendam,Shendam,shendam-ng032016,NG032016,,NG032,Plateau,Plateau,,,11,,8.748,9.523,
NG032017,2,Local Government Area,Local Government Area,Wase,Wase,wase-ng032017,NG032017,,NG032,Plateau,Plateau,,,12,,9.004,10.244,
NG033,1,State,State,Rivers,Rivers,rivers-ng033,NG033,,,,,,23,319,,5.023,6.836,https://openadmindata.org/ng/states/rivers-ng033/
NG033001,2,Local Government Area,Local Government Area,Abua/Odual,Abua/Odual,abuaodual-ng033001,NG033001,,NG033,Rivers,Rivers,,,13,,4.847,6.56,
NG033002,2,Local Government Area,Local Government Area,Ahoada East,Ahoada East,ahoada-east-ng033002,NG033002,,NG033,Rivers,Rivers,,,13,,5.052,6.642,
NG033003,2,Local Government Area,Local Government Area,Ahoada West,Ahoada West,ahoada-west-ng033003,NG033003,,NG033,Rivers,Rivers,,,12,,5.047,6.515,
NG033004,2,Local Government Area,Local Government Area,Akuku Toru,Akuku Toru,akuku-toru-ng033004,NG033004,,NG033,Rivers,Rivers,,,17,,4.537,6.705,
NG033005,2,Local Government Area,Local Government Area,Andoni,Andoni,andoni-ng033005,NG033005,,NG033,Rivers,Rivers,,,11,,4.51,7.407,
NG033006,2,Local Government Area,Local Government Area,Asari-Toru,Asari-Toru,asari-toru-ng033006,NG033006,,NG033,Rivers,Rivers,,,13,,4.755,6.828,
NG033007,2,Local Government Area,Local Government Area,Bonny,Bonny,bonny-ng033007,NG033007,,NG033,Rivers,Rivers,,,12,,4.51,7.2,
NG033008,2,Local Government Area,Local Government Area,Degema,Degema,degema-ng033008,NG033008,,NG033,Rivers,Rivers,,,17,,4.596,6.943,
NG033009,2,Local Government Area,Local Government Area,Eleme,Eleme,eleme-ng033009,NG033009,,NG033,Rivers,Rivers,,,10,,4.785,7.149,
NG033010,2,Local Government Area,Local Government Area,Emohua,Emohua,emohua-ng033010,NG033010,,NG033,Rivers,Rivers,,,14,,5.032,6.764,
NG033011,2,Local Government Area,Local Government Area,Etche,Etche,etche-ng033011,NG033011,,NG033,Rivers,Rivers,,,19,,5.077,7.093,
NG033012,2,Local Government Area,Local Government Area,Gokana,Gokana,gokana-ng033012,NG033012,,NG033,Rivers,Rivers,,,17,,4.66,7.292,
NG033013,2,Local Government Area,Local Government Area,Ikwerre,Ikwerre,ikwerre-ng033013,NG033013,,NG033,Rivers,Rivers,,,13,,5.071,6.882,
NG033014,2,Local Government Area,Local Government Area,Khana,Khana,khana-ng033014,NG033014,,NG033,Rivers,Rivers,,,19,,4.672,7.432,
NG033015,2,Local Government Area,Local Government Area,Obia/Akpor,Obia/Akpor,obiaakpor-ng033015,NG033015,,NG033,Rivers,Rivers,,,17,,4.862,7.022,
NG033016,2,Local Government Area,Local Government Area,Ogba/Egbema/Ndoni,Ogba/Egbema/Ndoni,ogbaegbemandoni-ng033016,NG033016,,NG033,Rivers,Rivers,,,17,,5.444,6.637,
NG033017,2,Local Government Area,Local Government Area,Ogu/Bolo,Ogu/Bolo,ogubolo-ng033017,NG033017,,NG033,Rivers,Rivers,,,12,,4.651,7.196,
NG033018,2,Local Government Area,Local Government Area,Okrika,Okrika,okrika-ng033018,NG033018,,NG033,Rivers,Rivers,,,12,,4.681,7.081,
NG033019,2,Local Government Area,Local Government Area,Omumma,Omumma,omumma-ng033019,NG033019,,NG033,Rivers,Rivers,,,10,,5.098,7.238,
NG033020,2,Local Government Area,Local Government Area,Opobo/Nkoro,Opobo/Nkoro,opobonkoro-ng033020,NG033020,,NG033,Rivers,Rivers,,,11,,4.512,7.519,
NG033021,2,Local Government Area,Local Government Area,Oyigbo,Oyigbo,oyigbo-ng033021,NG033021,,NG033,Rivers,Rivers,,,10,,4.847,7.302,
NG033022,2,Local Government Area,Local Government Area,Port-Harcourt,Port-Harcourt,port-harcourt-ng033022,NG033022,,NG033,Rivers,Rivers,,,20,,4.767,7.037,
NG033023,2,Local Government Area,Local Government Area,Tai,Tai,tai-ng033023,NG033023,,NG033,Rivers,Rivers,,,10,,4.77,7.262,
NG034,1,State,State,Sokoto,Sokoto,sokoto-ng034,NG034,,,,,,23,244,,12.739,5.237,https://openadmindata.org/ng/states/sokoto-ng034/
NG034001,2,Local Government Area,Local Government Area,Binji,Binji,binji-ng034001,NG034001,,NG034,Sokoto,Sokoto,,,10,,13.184,4.795,
NG034002,2,Local Government Area,Local Government Area,Bodinga,Bodinga,bodinga-ng034002,NG034002,,NG034,Sokoto,Sokoto,,,11,,12.799,5.179,
NG034003,2,Local Government Area,Local Government Area,Dange-Shuni,Dange-Shuni,dange-shuni-ng034003,NG034003,,NG034,Sokoto,Sokoto,,,11,,12.833,5.424,
NG034004,2,Local Government Area,Local Government Area,Gada,Gada,gada-ng034004,NG034004,,NG034,Sokoto,Sokoto,,,11,,13.679,5.738,
NG034005,2,Local Government Area,Local Government Area,Gwadabawa,Gwadabawa,gwadabawa-ng034005,NG034005,,NG034,Sokoto,Sokoto,,,11,,13.408,5.338,
NG034006,2,Local Government Area,Local Government Area,Goronyo,Goronyo,goronyo-ng034006,NG034006,,NG034,Sokoto,Sokoto,,,11,,13.348,5.737,
NG034007,2,Local Government Area,Local Government Area,Gudu,Gudu,gudu-ng034007,NG034007,,NG034,Sokoto,Sokoto,,,10,,13.459,4.446,
NG034008,2,Local Government Area,Local Government Area,Illela,Illela,illela-ng034008,NG034008,,NG034,Sokoto,Sokoto,,,11,,13.683,5.305,
NG034009,2,Local Government Area,Local Government Area,Isa,Isa,isa-ng034009,NG034009,,NG034,Sokoto,Sokoto,,,10,,13.205,6.357,
NG034010,2,Local Government Area,Local Government Area,Kebbe,Kebbe,kebbe-ng034010,NG034010,,NG034,Sokoto,Sokoto,,,10,,11.914,4.754,
NG034011,2,Local Government Area,Local Government Area,Kware,Kware,kware-ng034011,NG034011,,NG034,Sokoto,Sokoto,,,11,,13.156,5.288,
NG034012,2,Local Government Area,Local Government Area,Rabah,Rabah,rabah-ng034012,NG034012,,NG034,Sokoto,Sokoto,,,11,,12.998,5.768,
NG034013,2,Local Government Area,Local Government Area,Sabon Birni,Sabon Birni,sabon-birni-ng034013,NG034013,,NG034,Sokoto,Sokoto,,,11,,13.494,6.25,
NG034014,2,Local Government Area,Local Government Area,Shagari,Shagari,shagari-ng034014,NG034014,,NG034,Sokoto,Sokoto,,,10,,12.533,5.067,
NG034015,2,Local Government Area,Local Government Area,Silame,Silame,silame-ng034015,NG034015,,NG034,Sokoto,Sokoto,,,10,,12.986,4.799,
NG034016,2,Local Government Area,Local Government Area,Sokoto North,Sokoto North,sokoto-north-ng034016,NG034016,,NG034,Sokoto,Sokoto,,,11,,13.076,5.229,
NG034017,2,Local Government Area,Local Government Area,Sokoto South,Sokoto South,sokoto-south-ng034017,NG034017,,NG034,Sokoto,Sokoto,,,11,,13.038,5.258,
NG034018,2,Local Government Area,Local Government Area,Tambuwal,Tambuwal,tambuwal-ng034018,NG034018,,NG034,Sokoto,Sokoto,,,11,,12.439,4.921,
NG034019,2,Local Government Area,Local Government Area,Tangaza,Tangaza,tangaza-ng034019,NG034019,,NG034,Sokoto,Sokoto,,,10,,13.471,4.972,
NG034020,2,Local Government Area,Local Government Area,Tureta,Tureta,tureta-ng034020,NG034020,,NG034,Sokoto,Sokoto,,,10,,12.483,5.512,
NG034021,2,Local Government Area,Local Government Area,Wamako,Wamako,wamako-ng034021,NG034021,,NG034,Sokoto,Sokoto,,,11,,13.08,5.078,
NG034022,2,Local Government Area,Local Government Area,Wurno,Wurno,wurno-ng034022,NG034022,,NG034,Sokoto,Sokoto,,,11,,13.237,5.471,
NG034023,2,Local Government Area,Local Government Area,Yabo,Yabo,yabo-ng034023,NG034023,,NG034,Sokoto,Sokoto,,,10,,12.796,4.942,
NG035,1,State,State,Taraba,Taraba,taraba-ng035,NG035,,,,,,16,168,,8.059,10.386,https://openadmindata.org/ng/states/taraba-ng035/
NG035001,2,Local Government Area,Local Government Area,Ardo-Kola,Ardo-Kola,ardo-kola-ng035001,NG035001,,NG035,Taraba,Taraba,,,10,,8.847,11.133,
NG035002,2,Local Government Area,Local Government Area,Bali,Bali,bali-ng035002,NG035002,,NG035,Taraba,Taraba,,,11,,8.091,10.952,
NG035003,2,Local Government Area,Local Government Area,Donga,Donga,donga-ng035003,NG035003,,NG035,Taraba,Taraba,,,10,,7.665,10.101,
NG035004,2,Local Government Area,Local Government Area,Gashaka,Gashaka,gashaka-ng035004,NG035004,,NG035,Taraba,Taraba,,,10,,7.509,11.338,
NG035005,2,Local Government Area,Local Government Area,Gassol,Gassol,gassol-ng035005,NG035005,,NG035,Taraba,Taraba,,,12,,8.383,10.465,
NG035006,2,Local Government Area,Local Government Area,Ibi,Ibi,ibi-ng035006,NG035006,,NG035,Taraba,Taraba,,,10,,8.395,9.933,
NG035007,2,Local Government Area,Local Government Area,Jalingo,Jalingo,jalingo-ng035007,NG035007,,NG035,Taraba,Taraba,,,10,,8.906,11.336,
NG035008,2,Local Government Area,Local Government Area,Karim-Lamido,Karim-Lamido,karim-lamido-ng035008,NG035008,,NG035,Taraba,Taraba,,,11,,9.147,10.858,
NG035009,2,Local Government Area,Local Government Area,Kurmi,Kurmi,kurmi-ng035009,NG035009,,NG035,Taraba,Taraba,,,10,,7.266,10.702,
NG035010,2,Local Government Area,Local Government Area,Lau,Lau,lau-ng035010,NG035010,,NG035,Taraba,Taraba,,,10,,9.194,11.463,
NG035011,2,Local Government Area,Local Government Area,Sardauna,Sardauna,sardauna-ng035011,NG035011,,NG035,Taraba,Taraba,,,11,,6.928,11.231,
NG035012,2,Local Government Area,Local Government Area,Takum,Takum,takum-ng035012,NG035012,,NG035,Taraba,Taraba,,,11,,7.051,9.796,
NG035013,2,Local Government Area,Local Government Area,Ussa,Ussa,ussa-ng035013,NG035013,,NG035,Taraba,Taraba,,,11,,7.104,10.054,
NG035014,2,Local Government Area,Local Government Area,Wukari,Wukari,wukari-ng035014,NG035014,,NG035,Taraba,Taraba,,,10,,7.989,9.768,
NG035015,2,Local Government Area,Local Government Area,Yorro,Yorro,yorro-ng035015,NG035015,,NG035,Taraba,Taraba,,,11,,8.88,11.507,
NG035016,2,Local Government Area,Local Government Area,Zing,Zing,zing-ng035016,NG035016,,NG035,Taraba,Taraba,,,10,,8.859,11.765,
NG036,1,State,State,Yobe,Yobe,yobe-ng036,NG036,,,,,,17,178,,11.974,11.524,https://openadmindata.org/ng/states/yobe-ng036/
NG036001,2,Local Government Area,Local Government Area,Bade,Bade,bade-ng036001,NG036001,,NG036,Yobe,Yobe,,,10,,12.784,10.677,
NG036002,2,Local Government Area,Local Government Area,Bursari,Bursari,bursari-ng036002,NG036002,,NG036,Yobe,Yobe,,,10,,12.696,11.449,
NG036003,2,Local Government Area,Local Government Area,Damaturu,Damaturu,damaturu-ng036003,NG036003,,NG036,Yobe,Yobe,,,11,,11.821,12.019,
NG036004,2,Local Government Area,Local Government Area,Fika,Fika,fika-ng036004,NG036004,,NG036,Yobe,Yobe,,,10,,11.351,11.183,
NG036005,2,Local Government Area,Local Government Area,Fune,Fune,fune-ng036005,NG036005,,NG036,Yobe,Yobe,,,13,,11.881,11.412,
NG036006,2,Local Government Area,Local Government Area,Geidam,Geidam,geidam-ng036006,NG036006,,NG036,Yobe,Yobe,,,11,,12.695,12.14,
NG036007,2,Local Government Area,Local Government Area,Gujba,Gujba,gujba-ng036007,NG036007,,NG036,Yobe,Yobe,,,10,,11.364,11.878,
NG036008,2,Local Government Area,Local Government Area,Gulani,Gulani,gulani-ng036008,NG036008,,NG036,Yobe,Yobe,,,12,,10.892,11.615,
NG036009,2,Local Government Area,Local Government Area,Jakusko,Jakusko,jakusko-ng036009,NG036009,,NG036,Yobe,Yobe,,,10,,12.371,11.004,
NG036010,2,Local Government Area,Local Government Area,Karasuwa,Karasuwa,karasuwa-ng036010,NG036010,,NG036,Yobe,Yobe,,,10,,12.998,10.692,
NG036011,2,Local Government Area,Local Government Area,Machina,Machina,machina-ng036011,NG036011,,NG036,Yobe,Yobe,,,10,,13.04,10.059,
NG036012,2,Local Government Area,Local Government Area,Nangere,Nangere,nangere-ng036012,NG036012,,NG036,Yobe,Yobe,,,11,,11.808,11.046,
NG036013,2,Local Government Area,Local Government Area,Nguru,Nguru,nguru-ng036013,NG036013,,NG036,Yobe,Yobe,,,10,,12.978,10.383,
NG036014,2,Local Government Area,Local Government Area,Potiskum,Potiskum,potiskum-ng036014,NG036014,,NG036,Yobe,Yobe,,,10,,11.73,11.161,
NG036015,2,Local Government Area,Local Government Area,Tarmua,Tarmua,tarmua-ng036015,NG036015,,NG036,Yobe,Yobe,,,10,,12.221,11.896,
NG036016,2,Local Government Area,Local Government Area,Yunusari,Yunusari,yunusari-ng036016,NG036016,,NG036,Yobe,Yobe,,,10,,13.112,11.724,
NG036017,2,Local Government Area,Local Government Area,Yusufari,Yusufari,yusufari-ng036017,NG036017,,NG036,Yobe,Yobe,,,10,,13.16,10.543,
NG037,1,State,State,Zamfara,Zamfara,zamfara-ng037,NG037,,,,,,14,147,,12.013,6.051,https://openadmindata.org/ng/states/zamfara-ng037/
NG037001,2,Local Government Area,Local Government Area,Anka,Anka,anka-ng037001,NG037001,,NG037,Zamfara,Zamfara,,,10,,11.985,5.986,
NG037002,2,Local Government Area,Local Government Area,Bakura,Bakura,bakura-ng037002,NG037002,,NG037,Zamfara,Zamfara,,,10,,12.555,5.866,
NG037003,2,Local Government Area,Local Government Area,Birnin Magaji,Birnin Magaji,birnin-magaji-ng037003,NG037003,,NG037,Zamfara,Zamfara,,,10,,12.454,6.869,
NG037004,2,Local Government Area,Local Government Area,Bukkuyum,Bukkuyum,bukkuyum-ng037004,NG037004,,NG037,Zamfara,Zamfara,,,10,,11.951,5.574,
NG037005,2,Local Government Area,Local Government Area,Bungudu,Bungudu,bungudu-ng037005,NG037005,,NG037,Zamfara,Zamfara,,,11,,12.034,6.471,
NG037006,2,Local Government Area,Local Government Area,Gummi,Gummi,gummi-ng037006,NG037006,,NG037,Zamfara,Zamfara,,,11,,12.013,5.153,
NG037007,2,Local Government Area,Local Government Area,Gusau,Gusau,gusau-ng037007,NG037007,,NG037,Zamfara,Zamfara,,,11,,12.204,7.018,
NG037008,2,Local Government Area,Local Government Area,Kaura Namoda,Kaura Namoda,kaura-namoda-ng037008,NG037008,,NG037,Zamfara,Zamfara,,,11,,12.482,6.567,
NG037009,2,Local Government Area,Local Government Area,Maradun,Maradun,maradun-ng037009,NG037009,,NG037,Zamfara,Zamfara,,,10,,12.715,6.317,
NG037010,2,Local Government Area,Local Government Area,Maru,Maru,maru-ng037010,NG037010,,NG037,Zamfara,Zamfara,,,10,,11.644,6.326,
NG037011,2,Local Government Area,Local Government Area,Shinkafi,Shinkafi,shinkafi-ng037011,NG037011,,NG037,Zamfara,Zamfara,,,10,,13.029,6.459,
NG037012,2,Local Government Area,Local Government Area,Talata Mafara,Talata Mafara,talata-mafara-ng037012,NG037012,,NG037,Zamfara,Zamfara,,,11,,12.396,6.073,
NG037013,2,Local Government Area,Local Government Area,Tsafe,Tsafe,tsafe-ng037013,NG037013,,NG037,Zamfara,Zamfara,,,11,,11.825,6.896,
NG037014,2,Local Government Area,Local Government Area,Zurmi,Zurmi,zurmi-ng037014,NG037014,,NG037,Zamfara,Zamfara,,,11,,12.863,6.713,
